Brand,Model,Year,Created On,Modified On
Jaguar,XK8 Convertible,2002,2013-01-01,2013-01-01
Jaguar,S-Type 3.0 Litre,2005,2013-01-01,2013-01-01
Jaguar,I-Pace,2019,2018-11-02,2023-10-19
Jaguar,XK8 Convertible,1999,2013-01-01,2013-01-01
Jaguar,X-Type Sport Brake,2005,2013-01-01,2013-01-01
Jaguar,F-Type R AWD Convertible,2024,2023-02-17,2023-10-05
Jaguar,XJ,2016,2015-02-20,2016-09-26
Jaguar,XF AWD,2014,2013-01-01,2016-09-26
Jaguar,XE,2018,2017-06-16,2017-08-10
Jaguar,F-Pace SVR,2022,2021-10-18,2022-03-25
Jaguar,F-Type SVR AWD Coupe,2020,2019-07-24,2019-10-16
Jaguar,XF AWD,2020,2019-03-13,2019-10-16
Jaguar,XJS Convertible,1993,2013-01-01,2013-01-01
Jaguar,F-Type Convertible,2020,2019-02-15,2019-10-16
Jaguar,XKR,2001,2013-01-01,2013-01-01
Jaguar,S-Type 4.2 Litre,2003,2013-01-01,2013-01-01
Jaguar,F-Type S AWD Coupe,2021,2020-02-25,2020-05-05
Jaguar,XF P250,2021,2021-11-16,2022-01-12
Jaguar,E-Pace,2021,2021-03-03,2021-08-24
Jaguar,XK Convertible,2014,2013-01-01,2016-09-26
Jaguar,XK8 Convertible,2005,2013-01-01,2013-01-01
Jaguar,XF,2016,2015-08-18,2016-09-26
Jaguar,I-Pace EV400 (20 inch tires),2023,2022-10-20,2022-10-26
Jaguar,XJ FFV,2014,2013-01-01,2016-09-26
Jaguar,S-Type R,2007,2013-01-01,2013-01-01
Jaguar,F-Type P450 AWD R-Dynamic Coupe,2024,2023-02-17,2023-10-05
Jaguar,XJ8 4.2 Litre,2004,2013-01-01,2013-01-01
Jaguar,XJL AWD,2018,2017-11-10,2017-12-20
Jaguar,XJS Coupe,1989,2013-01-01,2013-01-01
Jaguar,XJR,2008,2013-01-01,2013-01-01
Jaguar,XKR Convertible,2001,2013-01-01,2013-01-01
Jaguar,XE AWD,2018,2017-07-13,2017-08-10
Jaguar,XE AWD,2019,2018-04-10,2018-12-03
Jaguar,XJL,2018,2017-11-10,2017-12-20
Jaguar,Vdp,2009,2013-01-01,2013-01-01
Jaguar,F-Type P450 RWD Coupe,2024,2023-02-17,2023-10-05
Jaguar,F-Type R AWD Convertible,2019,2018-05-16,2018-08-10
Jaguar,XJ6,1993,2013-01-01,2013-01-01
Jaguar,XK Convertible,2007,2013-01-01,2013-01-01
Jaguar,XF P300 AWD,2022,2021-10-26,2022-03-25
Jaguar,XJL FFV,2013,2013-01-01,2016-09-26
Jaguar,XJ8,1998,2013-01-01,2013-01-01
Jaguar,XJ,2019,2018-06-13,2018-12-03
Jaguar,F-Type V8 S Convertible,2014,2013-01-01,2016-09-26
Jaguar,F-Pace,2018,2017-06-16,2017-08-10
Jaguar,F-Pace,2018,2017-04-25,2017-08-10
Jaguar,F-Type S AWD Convertible,2021,2020-02-25,2020-05-05
Jaguar,Vanden Plas,2002,2013-01-01,2013-01-01
Jaguar,XJ6,1997,2013-01-01,2013-01-01
Jaguar,XF,2015,2014-07-16,2016-09-26
Jaguar,XJL AWD,2016,2015-05-21,2016-09-26
Jaguar,XJ6L,1997,2013-01-01,2013-01-01
Jaguar,XE P250,2021,2021-11-10,2021-11-16
Jaguar,F-Type Coupe,2015,2014-02-05,2016-09-26
Jaguar,XJS,1984,2013-01-01,2013-01-01
Jaguar,F-Type R AWD Convertible,2018,2017-07-19,2017-08-10
Jaguar,F-Type Coupe,2020,2019-02-15,2019-10-16
Jaguar,F-Type S AWD Convertible,2017,2016-03-24,2016-10-05
Jaguar,X-Type,2006,2013-01-01,2013-01-01
Jaguar,XKR,2006,2013-01-01,2013-01-01
Jaguar,XF AWD,2017,2016-06-02,2016-09-16
Jaguar,F-Type Convertible,2019,2018-05-16,2018-08-10
Jaguar,XE 30t,2020,2019-02-15,2019-10-16
Jaguar,F-Type R AWD Coupe,2021,2020-02-25,2020-11-18
Jaguar,XJR,2007,2013-01-01,2013-01-01
Jaguar,XJS V12 Coupe,1994,2013-01-01,2013-01-01
Jaguar,XE AWD,2017,2016-06-02,2016-09-16
Jaguar,XKR Convertible,2008,2013-01-01,2013-01-01
Jaguar,S-type (X200) V8,2000,2013-01-01,2013-01-01
Jaguar,XF,2011,2013-01-01,2016-09-26
Jaguar,XF,2013,2013-01-01,2016-09-26
Jaguar,XJ,2015,2014-02-05,2016-09-26
Jaguar,F-Type S AWD Coupe,2018,2017-04-25,2017-08-10
Jaguar,F-Type P450 AWD R-Dynamic Coupe,2022,2021-07-26,2022-01-04
Jaguar,XJ FFV,2015,2014-07-07,2016-09-26
Jaguar,XE AWD,2018,2017-04-25,2017-08-10
Jaguar,XJ AWD,2015,2014-07-07,2016-09-26
Jaguar,F-Type P450 RWD Convertible,2024,2023-02-17,2023-10-05
Jaguar,F-Pace,2019,2018-09-21,2018-12-03
Jaguar,XJ6,1988,2013-01-01,2013-01-01
Jaguar,X-Type Sport Brake,2005,2013-01-01,2013-01-01
Jaguar,XK Convertible,2015,2014-02-05,2016-09-26
Jaguar,F-Type SVR AWD Coupe GEN2,2019,2018-09-21,2018-10-03
Jaguar,XJS V12 Coupe,1995,2013-01-01,2013-01-01
Jaguar,F-Pace SVR,2021,2021-01-12,2021-08-24
Jaguar,F-Pace,2025,2024-03-19,2024-05-29
Jaguar,XJ,2018,2017-11-10,2017-12-20
Jaguar,XJ AWD,2018,2017-11-10,2017-12-20
Jaguar,F-Type Coupe,2019,2018-05-16,2018-08-10
Jaguar,XJ,2014,2013-01-01,2016-09-26
Jaguar,XJR,1995,2013-01-01,2013-01-01
Jaguar,F-Pace,2023,2022-06-29,2022-08-02
Jaguar,XK8,2003,2013-01-01,2013-01-01
Jaguar,XJ12,1994,2013-01-01,2013-01-01
Jaguar,XF,2017,2016-06-02,2016-09-16
Jaguar,F-Pace P400 MHEV,2023,2022-06-29,2023-04-11
Jaguar,XE,2018,2017-07-05,2017-08-10
Jaguar,XJ6,1990,2013-01-01,2013-01-01
Jaguar,XKR Convertible,2002,2013-01-01,2013-01-01
Jaguar,XJ,2011,2014-02-17,2016-09-26
Jaguar,Vanden Plas S.C.,1999,2013-01-01,2013-01-01
Jaguar,I-Pace EV400,2021,2021-04-12,2022-02-02
Jaguar,F-Pace,2017,2016-09-13,2016-09-13
Jaguar,X-Type Sport Brake,2005,2013-01-01,2013-01-01
Jaguar,X-Type,2003,2013-01-01,2013-01-01
Jaguar,XJ8L,2008,2013-01-01,2013-01-01
Jaguar,XK,2015,2014-02-05,2016-09-26
Jaguar,XK,2008,2013-01-01,2013-01-01
Jaguar,XF AWD,2017,2016-09-01,2018-10-17
Jaguar,F-Type Coupe,2016,2015-06-08,2016-09-26
Jaguar,XF (296 Hp),2018,2018-01-18,2018-02-06
Jaguar,F-Pace P400 MHEV,2022,2022-01-19,2022-03-25
Jaguar,S-Type 4.2 Litre,2008,2013-01-01,2013-01-01
Jaguar,XJS Convertible,1989,2013-01-01,2013-01-01
Jaguar,XJS Coupe,1993,2013-01-01,2013-01-01
Jaguar,XJS Convertible,1994,2013-01-01,2013-01-01
Jaguar,XJ,2010,2013-01-01,2013-01-01
Jaguar,XJ-SC,1987,2013-01-01,2013-01-01
Jaguar,Vdp Lwb,2005,2013-01-01,2013-01-01
Jaguar,F-Type P450 AWD R-Dynamic Convertible,2023,2022-03-02,2022-06-10
Jaguar,F-Type P450 RWD Convertible,2023,2022-03-02,2022-06-10
Jaguar,XKR,2009,2013-01-01,2013-01-01
Jaguar,F-Pace MHEV,2025,2024-03-19,2024-05-29
Jaguar,XJL,2014,2013-01-01,2016-09-26
Jaguar,XJ8l,2005,2013-01-01,2013-01-01
Jaguar,S-Type 4.2 Litre,2005,2013-01-01,2013-01-01
Jaguar,X-Type,2006,2013-01-01,2013-01-01
Jaguar,XK,2009,2013-01-01,2013-01-01
Jaguar,XK8,1999,2013-01-01,2013-01-01
Jaguar,XJL FFV,2015,2014-07-07,2016-09-26
Jaguar,F-Type S AWD Convertible,2016,2015-02-18,2016-09-26
Jaguar,E-Pace,2020,2019-02-15,2019-10-16
Jaguar,F-Type Convertible,2016,2015-01-27,2016-09-26
Jaguar,XJS Coupe,1994,2013-01-01,2013-01-01
Jaguar,XJL,2018,2017-11-10,2017-12-20
Jaguar,F-Type Convertible,2014,2013-01-01,2016-09-26
Jaguar,XE,2020,2019-02-15,2019-10-16
Jaguar,F-Pace 30t,2020,2019-02-15,2019-10-16
Jaguar,XF Sportbrake AWD,2018,2017-12-05,2017-12-20
Jaguar,XF AWD,2018,2017-06-26,2017-08-10
Jaguar,XJ8,2002,2013-01-01,2013-01-01
Jaguar,XJ AWD,2017,2016-10-26,2016-11-22
Jaguar,XF AWD,2020,2019-02-15,2019-10-16
Jaguar,F-Type AWD Convertible,2020,2019-06-04,2019-10-16
Jaguar,XJ8,2008,2013-01-01,2013-01-01
