Brand,Model,Year,Created On,Modified On
Mitsubishi,Outlander Sport 2WD,2022,2021-08-03,2022-10-13
Mitsubishi,Truck 2WD,1986,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1999,2013-01-01,2017-01-18
Mitsubishi,Outlander 2WD,2017,2016-10-05,2017-07-19
Mitsubishi,Truck 4WD,1991,2013-01-01,2013-01-01
Mitsubishi,Eclipse Convertible,1997,2013-01-01,2013-01-01
Mitsubishi,Galant,1989,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 2WD,2003,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1988,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 4WD,2008,2013-01-01,2013-01-01
Mitsubishi,Cordia,1987,2013-01-01,2013-01-01
Mitsubishi,Lancer,2013,2013-01-01,2016-09-26
Mitsubishi,Eclipse,2004,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2004,2013-01-01,2013-01-01
Mitsubishi,Starion,1986,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1985,2013-01-01,2013-01-01
Mitsubishi,Galant,1989,2013-01-01,2013-01-01
Mitsubishi,Galant,2012,2013-01-01,2016-09-26
Mitsubishi,Outlander 4WD,2012,2013-01-01,2016-09-26
Mitsubishi,Truck 4WD,1992,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 2WD,1999,2013-01-01,2013-01-01
Mitsubishi,Mirage,1986,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1994,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2002,2013-01-01,2013-01-01
Mitsubishi,Mirage,1987,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1996,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1992,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1992,2013-01-01,2013-01-01
Mitsubishi,Mirage,2002,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1995,2013-01-01,2013-01-01
Mitsubishi,Precis,1993,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1989,2013-01-01,2013-01-01
Mitsubishi,Mirage,1987,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Galant Sigma,1988,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2005,2013-01-01,2013-01-01
Mitsubishi,Lancer,2007,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,Precis,1987,2013-01-01,2013-01-01
Mitsubishi,Lancer,2010,2013-01-01,2017-04-05
Mitsubishi,Outlander 4WD,2010,2013-01-01,2013-01-01
Mitsubishi,Mirage,2021,2020-12-02,2021-09-02
Mitsubishi,Mirage,2000,2013-01-01,2013-01-01
Mitsubishi,Mirage,1999,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Nativa 4WD (Puerto Rico Only),2002,2013-01-01,2013-01-01
Mitsubishi,Diamante,1994,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2019,2018-08-03,2019-08-26
Mitsubishi,Lancer,2004,2013-01-01,2013-01-01
Mitsubishi,Cordia,1987,2013-01-01,2013-01-01
Mitsubishi,Mirage,1991,2013-01-01,2013-01-01
Mitsubishi,Endeavor 2WD,2011,2013-01-01,2016-09-26
Mitsubishi,Starion,1987,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2006,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1993,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1994,2013-01-01,2013-01-01
Mitsubishi,Montero,1996,2013-01-01,2013-01-01
Mitsubishi,Mirage,1987,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2005,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 4WD,1998,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1999,2013-01-01,2017-01-18
Mitsubishi,Mirage,1985,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1991,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2023,2023-11-06,2023-11-06
Mitsubishi,Mirage,2020,2019-11-05,2020-04-17
Mitsubishi,Mirage G4,2017,2016-04-04,2016-05-04
Mitsubishi,Eclipse,2002,2013-01-01,2013-01-01
Mitsubishi,Lancer,2005,2013-01-01,2013-01-01
Mitsubishi,Endeavor AWD,2010,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1996,2013-01-01,2013-01-01
Mitsubishi,Mirage,1995,2013-01-01,2013-01-01
Mitsubishi,Space Wagon,1987,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1998,2013-01-01,2013-01-01
Mitsubishi,Tredia,1986,2013-01-01,2013-01-01
Mitsubishi,Van,1987,2013-01-01,2013-01-01
Mitsubishi,Diamante,1998,2013-01-01,2013-01-01
Mitsubishi,Mirage,1990,2013-01-01,2013-01-01
Mitsubishi,Galant,1993,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 4WD,2009,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2019,2018-09-11,2019-08-26
Mitsubishi,Eclipse,1998,2013-01-01,2013-01-01
Mitsubishi,Van,1989,2013-01-01,2013-01-01
Mitsubishi,Cordia,1988,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross ES 4WD,2022,2021-02-02,2021-09-02
Mitsubishi,Endeavor 4WD,2005,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2017,2016-10-05,2017-07-19
Mitsubishi,Eclipse Cross ES 2WD,2020,2019-07-08,2019-11-27
Mitsubishi,Mirage,1992,2013-01-01,2013-01-01
Mitsubishi,Expo,1992,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1994,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 2WD,1998,2013-01-01,2013-01-01
Mitsubishi,Mirage Wagon,1990,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross ES 4WD,2018,2018-03-02,2018-12-03
Mitsubishi,Lancer Sportback,2012,2013-01-01,2017-04-05
Mitsubishi,Starion,1985,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross 4WD,2018,2018-03-02,2018-12-03
Mitsubishi,Mirage,2001,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross 2WD,2019,2018-07-03,2019-08-26
Mitsubishi,Eclipse Spyder,2005,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 2WD,2010,2013-01-01,2013-01-01
Mitsubishi,Mirage G4,2024,2023-07-31,2024-03-19
Mitsubishi,Eclipse Cross 4WD,2022,2021-02-02,2021-09-02
Mitsubishi,Truck 2WD,1992,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1998,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2003,2013-01-01,2013-01-01
Mitsubishi,Mirage,1999,2013-01-01,2013-01-01
Mitsubishi,Lancer,2010,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2014,2013-01-01,2017-04-05
Mitsubishi,Outlander Sport 2WD,2018,2017-11-03,2017-12-20
Mitsubishi,Raider Pickup 4WD,2006,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2011,2013-01-01,2016-09-26
Mitsubishi,Eclipse,1998,2013-01-01,2013-01-01
Mitsubishi,Precis,1988,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2017,2017-02-02,2017-07-19
Mitsubishi,Eclipse Convertible,1996,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1991,2013-01-01,2013-01-01
Mitsubishi,Endeavor 4WD,2006,2013-01-01,2013-01-01
Mitsubishi,Galant,2011,2013-01-01,2016-09-26
Mitsubishi,Eclipse,2008,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1992,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1995,2013-01-01,2013-01-01
Mitsubishi,Lancer,2009,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1993,2013-01-01,2013-01-01
Mitsubishi,Eclipse Convertible,1996,2013-01-01,2013-01-01
Mitsubishi,Space Wagon 4WD,1989,2013-01-01,2013-01-01
Mitsubishi,Galant,2004,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2009,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2010,2013-01-01,2013-01-01
Mitsubishi,Galant,1985,2013-01-01,2013-01-01
Mitsubishi,Expo,1996,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1993,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1999,2013-01-01,2017-01-18
Mitsubishi,Lancer,2013,2013-01-01,2016-09-26
Mitsubishi,Eclipse,2000,2013-01-01,2013-01-01
Mitsubishi,Mirage,1985,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 4WD,2024,2023-09-19,2024-03-19
Mitsubishi,Eclipse,1993,2013-01-01,2013-01-01
Mitsubishi,Sigma,1989,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1993,2013-01-01,2013-01-01
Mitsubishi,Galant,1990,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2003,2013-01-01,2013-01-01
Mitsubishi,Galant,1997,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2002,2013-01-01,2013-01-01
Mitsubishi,Mirage,1986,2013-01-01,2013-01-01
Mitsubishi,Nativa 4WD,1998,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1989,2013-01-01,2013-01-01
Mitsubishi,Cordia,1985,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1998,2013-01-01,2013-01-01
Mitsubishi,Mirage,2019,2018-11-02,2018-12-03
Mitsubishi,Eclipse Spyder,2008,2013-01-01,2013-01-01
Mitsubishi,Endeavor 2WD,2010,2013-01-01,2013-01-01
Mitsubishi,Mirage,1985,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1989,2013-01-01,2013-01-01
Mitsubishi,Precis,1990,2013-01-01,2013-01-01
Mitsubishi,Mirage,1993,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 4WD,1997,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 4WD,2008,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2011,2013-01-01,2016-09-26
Mitsubishi,Montero,1997,2013-01-01,2013-01-01
Mitsubishi,Mirage,1998,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1992,2013-01-01,2013-01-01
Mitsubishi,Lancer,2004,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2012,2013-01-01,2017-04-05
Mitsubishi,Starion,1984,2013-01-01,2013-01-01
Mitsubishi,Galant,1991,2013-01-01,2013-01-01
Mitsubishi,Tredia,1984,2013-01-01,2013-01-01
Mitsubishi,Cordia,1984,2013-01-01,2013-01-01
Mitsubishi,Montero,1996,2013-01-01,2013-01-01
Mitsubishi,Lancer Sportback,2009,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 4WD,2014,2013-01-01,2017-04-05
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Starion,1985,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1990,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1997,2013-01-01,2013-01-01
Mitsubishi,Montero,1987,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 2WD,2000,2013-01-01,2013-01-01
Mitsubishi,Mirage Wagon,1989,2013-01-01,2013-01-01
Mitsubishi,Starion,1985,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1994,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2004,2013-01-01,2013-01-01
Mitsubishi,Lancer 4WD,2016,2015-12-02,2017-04-05
Mitsubishi,Eclipse,2012,2013-01-01,2016-09-26
Mitsubishi,Montero,1996,2013-01-01,2013-01-01
Mitsubishi,Lancer,2016,2015-11-04,2017-04-05
Mitsubishi,Mirage,1985,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2016,2016-02-02,2017-04-05
Mitsubishi,Eclipse,2001,2013-01-01,2013-01-01
Mitsubishi,Lancer,2015,2014-08-04,2017-04-05
Mitsubishi,Eclipse,2002,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2009,2013-01-01,2013-01-01
Mitsubishi,Sigma,1989,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1993,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1993,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2010,2013-01-01,2013-01-01
Mitsubishi,Montero,1990,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2009,2013-01-01,2013-01-01
Mitsubishi,Montero,1996,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2010,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1992,2013-01-01,2013-01-01
Mitsubishi,Montero,2006,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1988,2013-01-01,2013-01-01
Mitsubishi,Lancer,2008,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2012,2013-01-01,2016-09-26
Mitsubishi,3000 GT,1994,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 4WD,1997,2013-01-01,2013-01-01
Mitsubishi,3000 GT Spyder,1997,2013-01-01,2013-01-01
Mitsubishi,Mirage,2002,2013-01-01,2013-01-01
Mitsubishi,Starion,1985,2013-01-01,2013-01-01
Mitsubishi,Mirage,1991,2013-01-01,2013-01-01
Mitsubishi,Mirage,1992,2013-01-01,2013-01-01
Mitsubishi,Mirage,1992,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross 4WD,2019,2018-07-03,2019-08-26
Mitsubishi,Eclipse Convertible,1998,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2004,2013-01-01,2013-01-01
Mitsubishi,Mirage,1997,2013-01-01,2013-01-01
Mitsubishi,Galant,2002,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Mirage,1985,2013-01-01,2013-01-01
Mitsubishi,Endeavor AWD,2011,2013-01-01,2016-09-26
Mitsubishi,Lancer,2003,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2018,2017-11-03,2018-01-24
Mitsubishi,Lancer,2016,2015-11-04,2017-04-05
Mitsubishi,3000 GT,1995,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1988,2013-01-01,2013-01-01
Mitsubishi,Wagon,1988,2013-01-01,2013-01-01
Mitsubishi,Diamante Sedan,2005,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2008,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross ES 4WD,2020,2019-07-08,2019-11-27
Mitsubishi,Expo,1995,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2015,2014-07-07,2017-04-05
Mitsubishi,Truck 2WD,1989,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 2WD,2007,2013-01-01,2013-01-01
Mitsubishi,Diamante,1993,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 4WD,2002,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2013,2013-01-01,2016-09-26
Mitsubishi,Diamante Sedan,2004,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 2WD,2006,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 2WD,2006,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2003,2013-01-01,2013-01-01
Mitsubishi,Lancer,2009,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Endeavor AWD,2009,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1992,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross 4WD,2023,2022-04-04,2022-10-26
Mitsubishi,Precis,1984,2013-01-01,2013-01-01
Mitsubishi,Lancer,2009,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1985,2013-01-01,2013-01-01
Mitsubishi,Mirage,1994,2013-01-01,2013-01-01
Mitsubishi,Galant,2008,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2009,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2009,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2001,2013-01-01,2013-01-01
Mitsubishi,Galant,2007,2013-01-01,2013-01-01
Mitsubishi,Lancer,2012,2013-01-01,2017-04-05
Mitsubishi,Montero 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,Montero 4WD,1985,2013-01-01,2013-01-01
Mitsubishi,Precis,1991,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 4WD,2006,2013-01-01,2013-01-01
Mitsubishi,Expo,1994,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 4WD,2002,2013-01-01,2013-01-01
Mitsubishi,Mirage,2023,2022-07-13,2023-04-11
Mitsubishi,Lancer Sportback,2004,2013-01-01,2013-01-01
Mitsubishi,Galant,2005,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1985,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1994,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2014,2013-01-01,2016-09-26
Mitsubishi,Eclipse,1995,2013-01-01,2013-01-01
Mitsubishi,Mirage,2001,2013-01-01,2013-01-01
Mitsubishi,Mirage G4,2021,2020-12-02,2021-09-02
Mitsubishi,Mirage G4,2023,2022-07-13,2023-04-11
Mitsubishi,Outlander 2WD,2013,2013-01-01,2016-09-26
Mitsubishi,Lancer AWD,2014,2013-01-01,2017-04-05
Mitsubishi,Eclipse Spyder,2003,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2006,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2020,2019-06-04,2019-11-27
Mitsubishi,Eclipse Spyder,2007,2013-01-01,2013-01-01
Mitsubishi,Eclipse Convertible,1999,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1999,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2005,2013-01-01,2013-01-01
Mitsubishi,Starion,1984,2013-01-01,2013-01-01
Mitsubishi,Eclipse Cross 2WD,2024,2023-06-23,2024-03-19
Mitsubishi,3000 GT,1993,2013-01-01,2013-01-01
Mitsubishi,Mirage,1988,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Mirage,2024,2023-07-31,2024-03-19
Mitsubishi,Cordia,1984,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2017,2016-10-05,2017-09-21
Mitsubishi,Tredia,1985,2013-01-01,2013-01-01
Mitsubishi,Lancer,2004,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1988,2013-01-01,2013-01-01
Mitsubishi,Lancer Sportback,2011,2013-01-01,2017-04-05
Mitsubishi,Outlander 4WD,2011,2013-01-01,2017-04-05
Mitsubishi,Lancer Sportback,2009,2013-01-01,2013-01-01
Mitsubishi,Nativa 2WD,1999,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1991,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2012,2013-01-01,2017-04-05
Mitsubishi,Eclipse,1994,2013-01-01,2013-01-01
Mitsubishi,3000 GT,1998,2013-01-01,2013-01-01
Mitsubishi,Lancer Sportback,2013,2013-01-01,2017-04-05
Mitsubishi,3000 GT Spyder,1997,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2008,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1992,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1996,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2015,2014-10-06,2016-09-26
Mitsubishi,Eclipse,2006,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2004,2013-01-01,2013-01-01
Mitsubishi,Lancer Evolution,2006,2013-01-01,2013-01-01
Mitsubishi,Tredia,1985,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1990,2013-01-01,2013-01-01
Mitsubishi,Space Wagon,1988,2013-01-01,2013-01-01
Mitsubishi,Lancer,2003,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1997,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2019,2018-09-11,2019-08-26
Mitsubishi,Eclipse Cross 2WD,2023,2022-04-04,2022-10-26
Mitsubishi,i-MiEV,2014,2014-05-05,2022-02-02
Mitsubishi,Eclipse Spyder,2004,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2019,2018-09-11,2019-08-26
Mitsubishi,Eclipse,1991,2013-01-01,2013-01-01
Mitsubishi,Mirage,1995,2013-01-01,2013-01-01
Mitsubishi,Cordia,1986,2013-01-01,2013-01-01
Mitsubishi,Diamante Sedan,2003,2013-01-01,2013-01-01
Mitsubishi,Lancer AWD,2012,2013-01-01,2017-04-05
Mitsubishi,Lancer,2015,2014-08-04,2016-09-26
Mitsubishi,Lancer,2017,2016-09-13,2017-07-19
Mitsubishi,Mirage G4,2022,2021-08-03,2022-10-13
Mitsubishi,Mirage,2000,2013-01-01,2013-01-01
Mitsubishi,Expo,1994,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1990,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2017,2016-10-05,2017-07-19
Mitsubishi,Eclipse Cross ES 4WD,2019,2018-07-03,2019-08-26
Mitsubishi,Eclipse,1995,2013-01-01,2013-01-01
Mitsubishi,Cordia,1986,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2004,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1992,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 4WD,2018,2017-11-03,2017-12-20
Mitsubishi,Nativa 2WD(Puerto Rico Only),2004,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1990,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2016,2015-06-08,2017-04-05
Mitsubishi,Truck 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 2WD,2015,2014-07-07,2017-04-05
Mitsubishi,Eclipse,2009,2013-01-01,2013-01-01
Mitsubishi,Endeavor 4WD,2007,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2008,2013-01-01,2013-01-01
Mitsubishi,Galant,1990,2013-01-01,2013-01-01
Mitsubishi,Mirage,2000,2013-01-01,2013-01-01
Mitsubishi,Lancer Sportback,2010,2013-01-01,2017-04-05
Mitsubishi,Outlander 4WD,2004,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2004,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1985,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1986,2013-01-01,2013-01-01
Mitsubishi,Mirage,1987,2013-01-01,2013-01-01
Mitsubishi,Nativa 2WD(Puerto Rico Only),2003,2013-01-01,2013-01-01
Mitsubishi,Lancer,2009,2013-01-01,2013-01-01
Mitsubishi,Starion,1988,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1999,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 2WD,2007,2013-01-01,2013-01-01
Mitsubishi,Montero,2000,2013-01-01,2013-01-01
Mitsubishi,Lancer,2006,2013-01-01,2013-01-01
Mitsubishi,Eclipse Spyder,2008,2013-01-01,2013-01-01
Mitsubishi,Montero,1992,2013-01-01,2013-01-01
Mitsubishi,Galant,2006,2013-01-01,2013-01-01
Mitsubishi,Mirage,2019,2018-11-02,2018-12-03
Mitsubishi,Lancer,2014,2013-01-01,2017-04-05
Mitsubishi,Montero,1989,2013-01-01,2013-01-01
Mitsubishi,Eclipse,2005,2013-01-01,2013-01-01
Mitsubishi,Expo.LRV,1994,2013-01-01,2013-01-01
Mitsubishi,Galant,1995,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2020,2019-06-04,2019-11-27
Mitsubishi,Montero,1995,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2010,2013-01-01,2013-01-01
Mitsubishi,Montero,1990,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1997,2013-01-01,2013-01-01
Mitsubishi,Endeavor 2WD,2006,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1984,2013-01-01,2013-01-01
Mitsubishi,Montero 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,Lancer,2011,2013-01-01,2016-09-26
Mitsubishi,Raider Pickup 4WD,2006,2013-01-01,2013-01-01
Mitsubishi,Truck 4WD,1984,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1996,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 4WD,2017,2017-02-02,2017-07-19
Mitsubishi,Montero Sport 2WD,2004,2013-01-01,2013-01-01
Mitsubishi,Outlander 4WD,2005,2013-01-01,2013-01-01
Mitsubishi,Outlander 2WD,2005,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 4WD,2021,2020-11-10,2021-04-26
Mitsubishi,Eclipse Cross 4WD,2020,2019-08-12,2019-11-27
Mitsubishi,Eclipse Cross ES 2WD,2022,2021-02-02,2021-09-02
Mitsubishi,Galant,1992,2013-01-01,2013-01-01
Mitsubishi,Montero,2003,2013-01-01,2013-01-01
Mitsubishi,Nativa 2WD (Puerto Rico Only),2001,2013-01-01,2013-01-01
Mitsubishi,Montero Sport 4WD,2000,2013-01-01,2013-01-01
Mitsubishi,Outlander Sport 4WD,2020,2019-09-10,2019-11-27
Mitsubishi,Truck 2WD,1985,2013-01-01,2013-01-01
Mitsubishi,Raider Pickup 4WD,2008,2013-01-01,2013-01-01
Mitsubishi,Mirage,2001,2013-01-01,2013-01-01
Mitsubishi,Eclipse,1991,2013-01-01,2013-01-01
Mitsubishi,Montero,1990,2013-01-01,2013-01-01
Mitsubishi,Truck 2WD,1991,2013-01-01,2013-01-01
